"axiom" "refc" "conf" "expt" "poss" "nec" "time" "ari" "bls" "ncis" "tp"
"SubClassOf(dbo:Library dbo:Organisation)" 708 708 0 1 1 2663 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library dbo:Place)" 708 708 0 1 1 4356 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library schema:EducationalOrganization)" 708 708 0 1 1 820 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library schema:Library)" 708 708 0 1 1 457 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library schema:Organization)" 708 708 0 1 1 2457 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library schema:Place)" 708 708 0 1 1 4361 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library gml:_Feature)" 708 441 0 1 0.926164957389593 559 0.926164957389593 0.5 13 9204
"SubClassOf(dbo:Library owl:Thing)" 708 708 0 1 1 666 1 0.946728610090482 13 9204
"SubClassOf(dbo:Library skos:Concept)" 708 3 0 1 0.0919598915856384 801 0.0919598915856383 0.0853465571138812 13 9204
"SubClassOf(schema:School dbo:Agent)" 29001 29000 0 1 0.999999999405511 13315 0.999999999405511 0.989982125876393 15 435015
"SubClassOf(schema:School dbo:Country)" 29001 1 29000 5.94489346639193e-10 0 2273267 -0.999999999405511 0.0100178741236065 15 435015
"SubClassOf(schema:School dbo:EducationalInstitution)" 29001 29000 1 0.991695666780323 0 37102 -0.00830433321967716 0.989982125876393 15 435015
"SubClassOf(schema:School dbo:Organisation)" 29001 29000 1 0.991695666780323 0 37994 -0.00830433321967716 0.989982125876393 15 435015
"SubClassOf(schema:School dbo:Place)" 29001 1 0 1 0.00830433321967718 168195 0.00830433321967727 0.0100178741236065 15 435015
"SubClassOf(schema:School dbo:PopulatedPlace)" 29001 1 0 1 0.00830433321967718 7534444 0.00830433321967727 0.0100178741236065 15 435015
"SubClassOf(schema:School dbo:School)" 29001 29001 0 1 1 15473 1 0.991828048229127 15 435015
"SubClassOf(schema:School schema:Country)" 29001 1 29000 5.94489346639193e-10 0 2280190 -0.999999999405511 0.0100178741236065 15 435015
"SubClassOf(schema:School schema:EducationalOrganization)" 29001 29000 1 0.991695666780323 0 31972 -0.00830433321967716 0.989982125876393 15 435015
"SubClassOf(schema:School schema:Organization)" 29001 29000 1 0.991695666780323 0 26998 -0.00830433321967716 0.989982125876393 15 435015
"SubClassOf(schema:School schema:Place)" 29001 1 0 1 0.00830433321967718 168638 0.00830433321967727 0.0100178741236065 15 435015
"SubClassOf(schema:School gml:_Feature)" 29001 19283 0 1 0.942185450423113 16250 0.942185450423113 0.5 15 435015
"SubClassOf(schema:School owl:Thing)" 29001 29001 0 1 1 18481 1 0.991828048229127 15 435015
"SubClassOf(schema:School skos:Concept)" 29001 188 0 1 0.113679579999514 21510 0.113679579999514 0.0823321131990933 15 435015
"SubClassOf(schema:School foaf:Person)" 29001 6 0 1 0.020340502254897 359507 0.020340502254897 0.0164111736419968 15 435015
"SubClassOf(dbo:BeautyQueen dbo:Agent)" 1852 1852 0 1 1 471 1 0.967308468533005 5 9260
"SubClassOf(dbo:BeautyQueen dbo:Person)" 1852 1852 0 1 1 620 1 0.967308468533005 5 9260
"SubClassOf(dbo:BeautyQueen schema:Person)" 1852 1852 0 1 1 418 1 0.967308468533005 5 9260
"SubClassOf(dbo:BeautyQueen owl:Thing)" 1852 1852 0 1 1 743 1 0.967308468533005 5 9260
"SubClassOf(dbo:BeautyQueen foaf:Person)" 1852 1852 0 1 1 376 1 0.967308468533005 5 9260
"SubClassOf(dbo:InformationAppliance dbo:Agent)" 1466 2 0 1 0.0522173511841876 3335 0.0522173511841877 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Animal)" 1466 1 2 0.947782648815812 0 2129 -0.0522173511841876 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Country)" 1466 1 1 0.963070456524858 0 45043 -0.0369295434751417 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Device)" 1466 1465 0 1 0.999999767350505 355 0.999999767350505 0.954752903061743 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Eukaryote)" 1466 1 5 0.917479396950261 0 2422 -0.0825206030497385 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Genre)" 1466 4 2 0.947782648815812 0 1006 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance dbo:MusicGenre)" 1466 4 2 0.947782648815812 0 971 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Person)" 1466 2 1 0.963070456524858 0 7362 -0.0369295434751417 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Place)" 1466 1 0 1 0.0369295434751417 33695 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:PopulatedPlace)" 1466 1 0 1 0.0369295434751417 33484 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:SoccerClub)" 1466 1 7 0.902393669704951 0 48463 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:Species)" 1466 1 5 0.917479396950261 0 2295 -0.0825206030497385 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:SportsTeam)" 1466 1 7 0.902393669704951 0 48293 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance dbo:TopicalConcept)" 1466 4 2 0.947782648815812 0 1068 -0.0522173511841876 0.0645228137337839 21 30786
"SubClassOf(dbo:InformationAppliance schema:Country)" 1466 1 1 0.963070456524858 0 45127 -0.0369295434751417 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance schema:Person)" 1466 2 1 0.963070456524858 0 7270 -0.0369295434751417 0.0524117168018915 21 30786
"SubClassOf(dbo:InformationAppliance schema:Place)" 1466 1 0 1 0.0369295434751417 33656 0.0369295434751418 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance schema:SportsTeam)" 1466 1 7 0.902393669704951 0 48365 -0.0976063302950491 0.0452470969382573 21 30786
"SubClassOf(dbo:InformationAppliance owl:Thing)" 1466 1466 0 1 1 331 1 0.963196482066772 21 30786
"SubClassOf(dbo:InformationAppliance skos:Concept)" 1466 37 0 1 0.223249849999401 320 0.223249849999401 0.170758163103329 21 30786
"SubClassOf(dbo:InformationAppliance foaf:Person)" 1466 2 0 1 0.0522173511841876 3273 0.0522173511841877 0.0524117168018915 21 30786
"SubClassOf(dbo:TennisLeague dbo:Agent)" 7 7 0 1 1 6 1 0.531110193329373 6 42
"SubClassOf(dbo:TennisLeague dbo:Organisation)" 7 7 0 1 1 7 1 0.531110193329373 6 42
"SubClassOf(dbo:TennisLeague dbo:SportsLeague)" 7 7 0 1 1 8 1 0.531110193329373 6 42
"SubClassOf(dbo:TennisLeague schema:Organization)" 7 7 0 1 1 6 1 0.531110193329373 6 42
"SubClassOf(dbo:TennisLeague owl:Thing)" 7 7 0 1 1 7 1 0.531110193329373 6 42
"SubClassOf(dbo:TennisLeague skos:Concept)" 7 2 0 1 0.699854212223765 7 0.699854212223765 0.5 6 42
"SubClassOf(dbo:OrganisationMember dbo:Agent)" 253901 253901 0 1 1 69788 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember dbo:Person)" 253901 253901 0 1 1 94171 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember dbo:SportsTeamMember)" 253901 253901 0 1 1 63646 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember schema:Person)" 253901 253901 0 1 1 62140 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember gml:_Feature)" 253901 2 0 1 0.00396914472565773 161913 0.00396914472565779 0.00389758517388173 8 2031208
"SubClassOf(dbo:OrganisationMember owl:Thing)" 253901 253901 0 1 1 115850 1 0.997245611632811 8 2031208
"SubClassOf(dbo:OrganisationMember skos:Concept)" 253901 4 0 1 0.00561320724804262 177121 0.0056132072480426 0.00477569686380965 8 2031208
"SubClassOf(dbo:OrganisationMember foaf:Person)" 253901 253901 0 1 1 56618 1 0.997245611632811 8 2031208
"SubClassOf(dbo:Engineer dbo:Agent)" 731 731 0 1 1 180 1 0.947588283198109 7 5117
"SubClassOf(dbo:Engineer dbo:Person)" 731 731 0 1 1 240 1 0.947588283198109 7 5117
"SubClassOf(dbo:Engineer schema:Person)" 731 731 0 1 1 164 1 0.947588283198109 7 5117
"SubClassOf(dbo:Engineer gml:_Feature)" 731 1 0 1 0.0522886863300043 497 0.0522886863300043 0.0645228137337839 7 5117
"SubClassOf(dbo:Engineer owl:Thing)" 731 731 0 1 1 305 1 0.947588283198109 7 5117
"SubClassOf(dbo:Engineer skos:Concept)" 731 7 0 1 0.138058496574476 486 0.138058496574476 0.113899997662052 7 5117
"SubClassOf(dbo:Engineer foaf:Person)" 731 731 0 1 1 151 1 0.947588283198109 7 5117
"SubClassOf(dbo:RadioHost dbo:Agent)" 314 314 0 1 1 83 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost dbo:Person)" 314 314 0 1 1 115 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost dbo:Presenter)" 314 314 0 1 1 124 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost schema:Person)" 314 314 0 1 1 76 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost owl:Thing)" 314 314 0 1 1 142 1 0.919381075546057 6 1884
"SubClassOf(dbo:RadioHost foaf:Person)" 314 314 0 1 1 70 1 0.919381075546057 6 1884
"SubClassOf(dbo:Racecourse dbo:Place)" 162 162 0 1 1 76 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse dbo:RaceTrack)" 162 162 0 1 1 45 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse dbo:SportFacility)" 162 162 0 1 1 63 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse schema:Place)" 162 162 0 1 1 77 1 0.88705689836898 6 972
"SubClassOf(dbo:Racecourse gml:_Feature)" 162 149 0 1 0.996775016170071 62 0.996775016170071 0.673854362563735 6 972
"SubClassOf(dbo:Racecourse owl:Thing)" 162 162 0 1 1 81 1 0.88705689836898 6 972
"SubClassOf(dbo:Organisation dbo:Activity)" 329500 6 214053 0.0633887239989009 0 3728433 -0.936611276001099 0.0048408975784774 131 43164500
"SubClassOf(dbo:Organisation dbo:AdministrativeRegion)" 329500 1 308872 0.00196155082888327 0 122225939 -0.998038449171117 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:Agent)" 329500 329494 0 1 0.999999999834209 100617 0.999999999834209 0.995159102421523 131 43164500
"SubClassOf(dbo:Organisation dbo:Airline)" 329500 3134 242164 0.0357670200414361 0 5621616 -0.964232979958564 0.099908317919 131 43164500
"SubClassOf(dbo:Organisation dbo:Album)" 329500 2 243852 0.034373408188403 0 306685613 -0.965626591811597 0.00342053806589173 131 43164500
"SubClassOf(dbo:Organisation dbo:AmericanFootballLeague)" 329500 78 307438 0.00224407048776731 0 222632 -0.997755929512233 0.0153896000677809 131 43164500
"SubClassOf(dbo:Organisation dbo:AmericanFootballTeam)" 329500 3 309466 0.00185010525426399 0 133546 -0.998149894745736 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:Animal)" 329500 1 225290 0.0513298046219883 0 76808755 -0.948670195378012 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:ArchitecturalStructure)" 329500 708 299188 0.00424043222931569 0 72949226 -0.995759567770684 0.0465192789152466 131 43164500
"SubClassOf(dbo:Organisation dbo:Artist)" 329500 3177 145474 0.170495990062002 0 30944936 -0.829504009937998 0.100617368765854 131 43164500
"SubClassOf(dbo:Organisation dbo:AustralianFootballLeague)" 329500 4 308128 0.00210575090680121 0 78761 -0.997894249093199 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation dbo:AutoRacingLeague)" 329500 9 307507 0.00223003989266557 0 113289 -0.997769960107334 0.00567888677514075 131 43164500
"SubClassOf(dbo:Organisation dbo:Band)" 329500 47206 260771 0.021995914756727 0 42892867 -0.978004085243273 0.414975847310624 131 43164500
"SubClassOf(dbo:Organisation dbo:BaseballLeague)" 329500 196 306370 0.00246687098489007 0 475374 -0.99753312901511 0.0243162926984474 131 43164500
"SubClassOf(dbo:Organisation dbo:BasketballLeague)" 329500 306 306260 0.00249041967452279 0 605865 -0.997509580325477 0.0304153824589514 131 43164500
"SubClassOf(dbo:Organisation dbo:BasketballTeam)" 329500 857 307065 0.00232068147982689 0 1346302 -0.997679318520173 0.0512753304708138 131 43164500
"SubClassOf(dbo:Organisation dbo:BodyOfWater)" 329500 4 177202 0.113229193660089 0 37659678 -0.886770806339911 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation dbo:BroadcastNetwork)" 329500 1278 306958 0.00234289652977671 0 2449284 -0.997657103470223 0.0629037981061926 131 43164500
"SubClassOf(dbo:Organisation dbo:Broadcaster)" 329500 29619 210507 0.0674853001566144 0 37459877 -0.932514699843386 0.325259522852711 131 43164500
"SubClassOf(dbo:Organisation dbo:Building)" 329500 708 299225 0.00423006450142427 0 63335219 -0.995769935498576 0.0465192789152466 131 43164500
"SubClassOf(dbo:Organisation dbo:CanadianFootballLeague)" 329500 7 307509 0.00222963386710773 0 106750 -0.997770366132892 0.00513532053582082 131 43164500
"SubClassOf(dbo:Organisation dbo:CanadianFootballTeam)" 329500 19 309450 0.00185306432318766 0 149147 -0.998146935676812 0.00785519405975388 131 43164500
"SubClassOf(dbo:Organisation dbo:Canal)" 329500 1 245287 0.0332116002444569 0 675151 -0.966788399755543 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:College)" 329500 81 308744 0.00198599411813682 0 244716 -0.998014005881863 0.015677725712346 131 43164500
"SubClassOf(dbo:Organisation dbo:CollegeCoach)" 329500 1 262588 0.0208360510519694 0 24742467 -0.979163948948031 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:Colour)" 329500 1 247049 0.0318137469745164 0 1738211 -0.968186253025484 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:ComedyGroup)" 329500 32 309800 0.00178887601900413 0 133916 -0.998211123980996 0.0100059398183368 131 43164500
"SubClassOf(dbo:Organisation dbo:Company)" 329500 88009 165446 0.132758494088422 0 44639894 -0.867241505911578 0.5 131 43164500
"SubClassOf(dbo:Organisation dbo:CricketLeague)" 329500 9 308123 0.00210673734714462 0 136626 -0.997893262652855 0.00567888677514075 131 43164500
"SubClassOf(dbo:Organisation dbo:CyclingTeam)" 329500 222 309247 0.0018908133981308 0 440445 -0.998109186601869 0.0258829146464 131 43164500
"SubClassOf(dbo:Organisation dbo:Disease)" 329500 4 218077 0.0589105822284158 0 10489228 -0.941089417771584 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation dbo:EducationalInstitution)" 329500 52229 146088 0.169244389941024 0 19690611 -0.830755610058976 0.43717484436501 131 43164500
"SubClassOf(dbo:Organisation dbo:Eukaryote)" 329500 1 225288 0.0513318281905703 0 86122329 -0.94866817180943 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:Event)" 329500 4 298984 0.00429782416846958 0 64304001 -0.99570217583153 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation dbo:FieldHockeyLeague)" 329500 24 308108 0.00210969805854033 0 184383 -0.99789030194146 0.00874438295867751 131 43164500
"SubClassOf(dbo:Organisation dbo:FootballMatch)" 329500 1 307226 0.00228745519394991 0 10896516 -0.99771254480605 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:Genre)" 329500 3 243917 0.0343203278402543 0 19569204 -0.965679672159746 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:GolfLeague)" 329500 12 308120 0.00210732932257962 0 125898 -0.99789267067742 0.00640903245515025 131 43164500
"SubClassOf(dbo:Organisation dbo:GovernmentAgency)" 329500 3283 305599 0.00263429080688782 0 6815029 -0.997365709193112 0.102346363932791 131 43164500
"SubClassOf(dbo:Organisation dbo:HandballLeague)" 329500 15 308117 0.00210792138143656 0 101198 -0.997892078618563 0.00706476429168313 131 43164500
"SubClassOf(dbo:Organisation dbo:HockeyTeam)" 329500 988 306934 0.00234789392581902 0 1566911 -0.997652106074181 0.0551386952532439 131 43164500
"SubClassOf(dbo:Organisation dbo:IceHockeyLeague)" 329500 204 306362 0.00246857983088322 0 453550 -0.997531420169117 0.0248084989929822 131 43164500
"SubClassOf(dbo:Organisation dbo:InlineHockeyLeague)" 329500 23 307493 0.00223288311009606 0 183005 -0.997767116889904 0.00857383462673867 131 43164500
"SubClassOf(dbo:Organisation dbo:LacrosseLeague)" 329500 20 307496 0.00223227369622081 0 150717 -0.997767726303779 0.00804080283452469 131 43164500
"SubClassOf(dbo:Organisation dbo:LawFirm)" 329500 446 246158 0.0325166603840945 0 732950 -0.967483339615905 0.0367907916470708 131 43164500
"SubClassOf(dbo:Organisation dbo:Legislature)" 329500 1080 300471 0.0038883781109188 0 1960420 -0.996111621889081 0.0577072889182617 131 43164500
"SubClassOf(dbo:Organisation dbo:Library)" 329500 708 308313 0.00206941551200801 0 1171833 -0.997930584487992 0.0465192789152466 131 43164500
"SubClassOf(dbo:Organisation dbo:Mammal)" 329500 1 308872 0.00196155082888327 0 27192788 -0.998038449171117 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:MilitaryPerson)" 329500 2 291077 0.00682221915660974 0 48553226 -0.99317778084339 0.00342053806589173 131 43164500
"SubClassOf(dbo:Organisation dbo:MilitaryUnit)" 329500 17807 213254 0.0642994142041661 0 24144849 -0.935700585795834 0.248613906218101 131 43164500
"SubClassOf(dbo:Organisation dbo:MixedMartialArtsLeague)" 329500 1 307515 0.00222841601297397 0 129844 -0.997771583987026 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:MotorcycleRacingLeague)" 329500 19 307497 0.00223207057680741 0 174779 -0.997767929423193 0.00785519405975388 131 43164500
"SubClassOf(dbo:Organisation dbo:Mountain)" 329500 1 309132 0.00191236771454295 0 55324675 -0.998087632285457 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:MusicGenre)" 329500 3 243917 0.0343203278402543 0 19568407 -0.965679672159746 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:MusicalArtist)" 329500 950 239182 0.0383005774625896 0 42577473 -0.96169942253741 0.0540446163791893 131 43164500
"SubClassOf(dbo:Organisation dbo:MusicalWork)" 329500 3 243849 0.0343758590939967 0 363820977 -0.965624140906003 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:NaturalPlace)" 329500 5 177201 0.113230775541011 0 45525556 -0.886769224458989 0.00452751850258677 131 43164500
"SubClassOf(dbo:Organisation dbo:Non-ProfitOrganisation)" 329500 3494 305388 0.00268107037599574 0 7282332 -0.997318929624004 0.10571222850584 131 43164500
"SubClassOf(dbo:Organisation dbo:OfficeHolder)" 329500 6 286481 0.00855938227057662 0 48540654 -0.991440617729423 0.0048408975784774 131 43164500
"SubClassOf(dbo:Organisation dbo:Person)" 329500 3333 157962 0.14619985241429 0 58108633 -0.85380014758571 0.10315287496116 131 43164500
"SubClassOf(dbo:Organisation dbo:Place)" 329500 729 21673 0.643314663776283 0 23705646 -0.356685336223717 0.0472168035461065 131 43164500
"SubClassOf(dbo:Organisation dbo:PoliticalParty)" 329500 7329 167728 0.128819047513604 0 12423850 -0.871180952486396 0.155665465624991 131 43164500
"SubClassOf(dbo:Organisation dbo:PoloLeague)" 329500 16 308116 0.00210811875292705 0 99734 -0.997891881247073 0.00727034104808419 131 43164500
"SubClassOf(dbo:Organisation dbo:PopulatedPlace)" 329500 15 50723 0.466913426117733 0 52227852 -0.533086573882267 0.00706476429168313 131 43164500
"SubClassOf(dbo:Organisation dbo:ProgrammingLanguage)" 329500 1 263023 0.0205631831097057 0 2128173 -0.979436816890294 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:Publisher)" 329500 940 243660 0.0345304517841221 0 1583559 -0.965469548215878 0.0537532483940749 131 43164500
"SubClassOf(dbo:Organisation dbo:RaceHorse)" 329500 1 308872 0.00196155082888327 0 8893858 -0.998038449171117 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:RadioStation)" 329500 19451 288641 0.00771816133960679 0 30468133 -0.992281838660393 0.26049907208456 131 43164500
"SubClassOf(dbo:Organisation dbo:RecordLabel)" 329500 19208 168460 0.12757080053146 0 18392152 -0.87242919946854 0.258773069045619 131 43164500
"SubClassOf(dbo:Organisation dbo:Region)" 329500 1 308872 0.00196155082888327 0 123519870 -0.998038449171117 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:River)" 329500 2 260691 0.0220477282285541 0 41918401 -0.977952271771446 0.00342053806589173 131 43164500
"SubClassOf(dbo:Organisation dbo:RugbyClub)" 329500 1848 305822 0.00258530003966695 0 3326905 -0.997414699960333 0.0760321831815735 131 43164500
"SubClassOf(dbo:Organisation dbo:RugbyLeague)" 329500 133 306433 0.00245343457521985 0 313113 -0.99754656542478 0.0200371782972168 131 43164500
"SubClassOf(dbo:Organisation dbo:Sales)" 329500 1 249629 0.0298237553229851 0 8545579 -0.970176244677015 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:School)" 329500 29000 279768 0.0114558090343657 0 35902945 -0.988544190965634 0.321661999963942 131 43164500
"SubClassOf(dbo:Organisation dbo:Scientist)" 329500 3 286494 0.008554187583932 0 58584673 -0.991445812416068 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:Settlement)" 329500 11 168896 0.126830843022846 0 103130175 -0.873169156977154 0.00617516288601327 131 43164500
"SubClassOf(dbo:Organisation dbo:SoccerClub)" 329500 46916 129755 0.204692617298753 0 22236622 -0.795307382701247 0.413655359014829 131 43164500
"SubClassOf(dbo:Organisation dbo:SoccerLeague)" 329500 1341 306175 0.0025086932950491 0 2794878 -0.997491306704951 0.0644756082909027 131 43164500
"SubClassOf(dbo:Organisation dbo:SoccerManager)" 329500 1 227560 0.0490608069455698 0 55940357 -0.95093919305443 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:SoftballLeague)" 329500 17 308115 0.00210831613368678 0 147827 -0.997891683866313 0.00747032303885065 131 43164500
"SubClassOf(dbo:Organisation dbo:Species)" 329500 1 225288 0.0513318281905703 0 87150206 -0.94866817180943 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:SpeedwayLeague)" 329500 6 308126 0.00210614545513133 0 86119 -0.997893854544869 0.0048408975784774 131 43164500
"SubClassOf(dbo:Organisation dbo:SpeedwayTeam)" 329500 78 308487 0.00203553006966328 0 182754 -0.997964469930337 0.0153896000677809 131 43164500
"SubClassOf(dbo:Organisation dbo:Sport)" 329500 6 214053 0.0633887239989009 0 761401 -0.936611276001099 0.0048408975784774 131 43164500
"SubClassOf(dbo:Organisation dbo:SportsEvent)" 329500 4 306562 0.00242603683331299 0 26500928 -0.997573963166687 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation dbo:SportsLeague)" 329500 5082 296374 0.00506639107749163 0 9961542 -0.994933608922508 0.128502118110894 131 43164500
"SubClassOf(dbo:Organisation dbo:SportsManager)" 329500 1 227560 0.0490608069455698 0 56052260 -0.95093919305443 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation dbo:SportsTeam)" 329500 52135 125740 0.214129813574396 0 23293315 -0.785870186425604 0.43677059896649 131 43164500
"SubClassOf(dbo:Organisation dbo:Stream)" 329500 3 196403 0.0852128705843708 0 31884042 -0.914787129415629 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:TelevisionStation)" 329500 8197 299992 0.00401802001355822 0 14769994 -0.995981979986442 0.165094155102479 131 43164500
"SubClassOf(dbo:Organisation dbo:TennisLeague)" 329500 7 307509 0.00222963386710773 0 127258 -0.997770366132892 0.00513532053582082 131 43164500
"SubClassOf(dbo:Organisation dbo:TopicalConcept)" 329500 3 243917 0.0343203278402543 0 19599699 -0.965679672159746 0.0038250730225518 131 43164500
"SubClassOf(dbo:Organisation dbo:TradeUnion)" 329500 1489 307645 0.00220211114004387 0 2969570 -0.997797888859956 0.0680358070280249 131 43164500
"SubClassOf(dbo:Organisation dbo:University)" 329500 22119 219816 0.0570308463266956 0 18094057 -0.942969153673304 0.278816367387973 131 43164500
"SubClassOf(dbo:Organisation dbo:VideogamesLeague)" 329500 5 308127 0.0021059481763317 0 120742 -0.997894051823668 0.00452751850258677 131 43164500
"SubClassOf(dbo:Organisation dbo:VolleyballLeague)" 329500 58 308074 0.00211641672561669 0 243028 -0.997883583274383 0.0133141011384998 131 43164500
"SubClassOf(dbo:Organisation dbo:Work)" 329500 1 285716 0.0088678830056157 0 548143810 -0.991132116994384 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation schema:AdministrativeArea)" 329500 1 308872 0.00196155082888327 0 123525318 -0.998038449171117 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation schema:BodyOfWater)" 329500 4 177202 0.113229193660089 0 37649874 -0.886770806339911 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation schema:Canal)" 329500 1 245287 0.0332116002444569 0 677825 -0.966788399755543 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation schema:CollegeOrUniversity)" 329500 22398 219735 0.0571176624317581 0 18341730 -0.942882337568242 0.280669454927833 131 43164500
"SubClassOf(dbo:Organisation schema:CreativeWork)" 329500 1 285716 0.0088678830056157 0 549749245 -0.991132116994384 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation schema:EducationalOrganization)" 329500 52229 146088 0.169244389941024 0 19718784 -0.830755610058976 0.43717484436501 131 43164500
"SubClassOf(dbo:Organisation schema:Event)" 329500 4 298984 0.00429782416846958 0 795566031 -0.99570217583153 0.00419094448612075 131 43164500
"SubClassOf(dbo:Organisation schema:GovernmentOrganization)" 329500 3283 305599 0.00263429080688782 0 75229316 -0.997365709193112 0.102346363932791 131 43164500
"SubClassOf(dbo:Organisation schema:Library)" 329500 708 308313 0.00206941551200801 0 15585314 -0.997930584487992 0.0465192789152466 131 43164500
"SubClassOf(dbo:Organisation schema:Mountain)" 329500 1 309132 0.00191236771454295 0 732821300 -0.998087632285457 0.00296157310403338 131 43164500
"SubClassOf(dbo:Organisation schema:MusicAlbum)" 329500 2 243852 0.034373408188403 0 4301921465 -0.965626591811597 0.00342053806589173 131 43164500
"SubClassOf(dbo:Organisation schema:MusicGroup)" 329500 47317 216471 0.0606762333518909 0 691683404 -0.939323766648109 0.415480105896015 131 43164500
"SubClassOf(dbo:Organisation schema:Organization)" 329500 329500 0 1 1 1584324 1 0.997582564092911 131 43164500
"SubClassOf(dbo:Organisation schema:Person)" 329500 3333 157962 0.14619985241429 0 990974569 -0.85380014758571 0.10315287496116 131 43164500
"SubClassOf(dbo:Organisation schema:Place)" 329500 729 21673 0.643314663776283 0 381961198 -0.356685336223717 0.0472168035461065 131 43164500
"SubClassOf(dbo:Organisation schema:RadioStation)" 329500 19451 288641 0.00771816133960679 0 407032861 -0.992281838660393 0.26049907208456 131 43164500
"SubClassOf(dbo:Organisation schema:RiverBodyOfWater)" 329500 2 260691 0.0220477282285541 0 573767182 -0.977952271771446 0.00342053806589173 131 43164500
"SubClassOf(dbo:Organisation schema:School)" 329500 29000 279768 0.0114558090343657 0 470764019 -0.988544190965634 0.321661999963942 131 43164500
"SubClassOf(dbo:Organisation schema:SportsEvent)" 329500 4 306562 0.00242603683331299 0 352270495 -0.997573963166687 0.00419094448612075 131 43164500
